Year,Warm,Cold
2020,0.0,6.0
2021,2.0,4.0
2022,2.0,4.0
2023,0.0,7.0
2024,1.0,3.0
2025,0.0,4.0
2026,5.0,6.0
2027,1.0,3.0
2028,3.0,4.0
2029,2.0,6.0
2030,2.0,8.0
2031,1.0,1.0
2032,1.0,1.0
2033,3.0,3.0
2034,3.0,4.0
2035,2.0,3.0
2036,2.0,2.0
2037,0.0,5.0
2038,2.0,4.0
2039,2.0,2.0
2040,1.0,7.0
2041,1.0,4.0
2042,1.0,4.0
2043,2.0,5.0
2044,0.0,2.0
2045,0.0,7.0
2046,1.0,2.0
2047,4.0,8.0
2048,3.0,7.0
2049,0.0,1.0
2050,1.0,5.0
2051,0.0,4.0
2052,0.0,1.0
2053,3.0,2.0
2054,0.0,6.0
2055,3.0,4.0
2056,1.0,1.0
2057,1.0,6.0
2058,0.0,2.0
2059,3.0,2.0
2060,2.0,2.0
2061,2.0,2.0
2062,2.0,2.0
2063,1.0,7.0
2064,1.0,1.0
2065,2.0,4.0
2066,1.0,2.0
2067,2.0,3.0
2068,0.0,6.0
2069,2.0,5.0
2070,3.0,7.0
2071,1.0,3.0
2072,3.0,4.0
2073,3.0,3.0
2074,1.0,5.0
2075,2.0,3.0
2076,1.0,5.0
2077,2.0,7.0
2078,0.0,2.0
2079,2.0,7.0
2080,3.0,1.0
2081,2.0,6.0
2082,0.0,4.0
2083,1.0,5.0
2084,2.0,6.0
2085,1.0,6.0
2086,2.0,2.0
2087,0.0,2.0
2088,1.0,3.0
2089,0.0,5.0
2090,2.0,7.0
2091,2.0,6.0
2092,1.0,5.0
2093,1.0,2.0
2094,1.0,4.0
2095,5.0,1.0
2096,1.0,6.0
2097,1.0,3.0
2098,1.0,1.0
2099,2.0,1.0
2100,1.0,5.0
