Year,Warm,Cold
2020,4.0,4.0
2021,1.0,1.0
2022,4.0,4.0
2023,0.0,4.0
2024,3.0,3.0
2025,1.0,6.0
2026,0.0,6.0
2027,1.0,6.0
2028,2.0,6.0
2029,1.0,3.0
2030,1.0,3.0
2031,1.0,5.0
2032,0.0,3.0
2033,0.0,5.0
2034,0.0,6.0
2035,3.0,4.0
2036,4.0,9.0
2037,4.0,3.0
2038,0.0,3.0
2039,2.0,0.0
2040,1.0,3.0
2041,1.0,3.0
2042,0.0,2.0
2043,1.0,3.0
2044,3.0,6.0
2045,3.0,3.0
2046,2.0,7.0
2047,1.0,5.0
2048,1.0,6.0
2049,3.0,6.0
2050,2.0,8.0
2051,0.0,7.0
2052,0.0,5.0
2053,6.0,4.0
2054,1.0,4.0
2055,2.0,4.0
2056,1.0,3.0
2057,2.0,6.0
2058,3.0,3.0
2059,0.0,1.0
2060,0.0,3.0
2061,4.0,3.0
2062,2.0,5.0
2063,1.0,3.0
2064,1.0,4.0
2065,3.0,8.0
2066,2.0,2.0
2067,1.0,9.0
2068,3.0,2.0
2069,0.0,3.0
2070,2.0,1.0
2071,2.0,2.0
2072,3.0,3.0
2073,1.0,9.0
2074,2.0,3.0
2075,1.0,4.0
2076,1.0,4.0
2077,3.0,3.0
2078,4.0,4.0
2079,3.0,4.0
2080,3.0,4.0
2081,2.0,11.0
2082,1.0,2.0
2083,2.0,2.0
2084,0.0,8.0
2085,2.0,4.0
2086,4.0,4.0
2087,1.0,3.0
2088,2.0,4.0
2089,0.0,5.0
2090,0.0,5.0
2091,2.0,6.0
2092,0.0,7.0
2093,3.0,8.0
2094,0.0,4.0
2095,1.0,5.0
2096,1.0,6.0
2097,1.0,0.0
2098,1.0,2.0
2099,1.0,4.0
2100,0.0,4.0
