Year,Warm,Cold
2020,2.0,1.0
2021,4.0,2.0
2022,0.0,3.0
2023,1.0,3.0
2024,0.0,2.0
2025,3.0,4.0
2026,2.0,2.0
2027,3.0,2.0
2028,2.0,4.0
2029,1.0,7.0
2030,0.0,7.0
2031,3.0,4.0
2032,0.0,4.0
2033,4.0,4.0
2034,3.0,2.0
2035,3.0,2.0
2036,1.0,7.0
2037,3.0,4.0
2038,2.0,5.0
2039,1.0,2.0
2040,0.0,5.0
2041,1.0,5.0
2042,0.0,5.0
2043,1.0,2.0
2044,3.0,7.0
2045,0.0,4.0
2046,1.0,7.0
2047,2.0,2.0
2048,1.0,6.0
2049,2.0,5.0
2050,2.0,8.0
2051,1.0,1.0
2052,2.0,3.0
2053,1.0,4.0
2054,2.0,5.0
2055,2.0,2.0
2056,1.0,5.0
2057,2.0,6.0
2058,0.0,2.0
2059,2.0,8.0
2060,4.0,3.0
2061,1.0,3.0
2062,2.0,5.0
2063,1.0,5.0
2064,2.0,3.0
2065,1.0,4.0
2066,1.0,5.0
2067,3.0,3.0
2068,1.0,1.0
2069,1.0,4.0
2070,3.0,5.0
2071,1.0,4.0
2072,1.0,7.0
2073,0.0,7.0
2074,1.0,3.0
2075,2.0,2.0
2076,1.0,5.0
2077,4.0,3.0
2078,2.0,3.0
2079,1.0,3.0
2080,5.0,2.0
2081,1.0,3.0
2082,2.0,4.0
2083,0.0,6.0
2084,2.0,2.0
2085,4.0,6.0
2086,0.0,2.0
2087,0.0,6.0
2088,4.0,3.0
2089,2.0,7.0
2090,2.0,6.0
2091,1.0,1.0
2092,2.0,3.0
2093,1.0,5.0
2094,1.0,4.0
2095,0.0,6.0
2096,0.0,4.0
2097,1.0,2.0
2098,0.0,5.0
2099,1.0,1.0
2100,0.0,4.0
