Year,Warm,Cold
2020,2.0,8.0
2021,3.0,2.0
2022,3.0,6.0
2023,3.0,3.0
2024,1.0,5.0
2025,2.0,4.0
2026,1.0,5.0
2027,2.0,7.0
2028,1.0,8.0
2029,3.0,5.0
2030,1.0,2.0
2031,2.0,1.0
2032,3.0,2.0
2033,0.0,6.0
2034,2.0,3.0
2035,0.0,2.0
2036,1.0,4.0
2037,2.0,7.0
2038,2.0,1.0
2039,1.0,4.0
2040,1.0,2.0
2041,1.0,6.0
2042,0.0,1.0
2043,3.0,3.0
2044,1.0,5.0
2045,2.0,3.0
2046,1.0,4.0
2047,1.0,3.0
2048,1.0,4.0
2049,2.0,3.0
2050,2.0,5.0
2051,0.0,6.0
2052,5.0,8.0
2053,2.0,5.0
2054,3.0,6.0
2055,0.0,2.0
2056,2.0,6.0
2057,1.0,9.0
2058,4.0,6.0
2059,2.0,4.0
2060,0.0,6.0
2061,1.0,6.0
2062,0.0,3.0
2063,2.0,5.0
2064,2.0,6.0
2065,2.0,2.0
2066,1.0,4.0
2067,2.0,4.0
2068,1.0,3.0
2069,3.0,6.0
2070,0.0,7.0
2071,2.0,3.0
2072,0.0,5.0
2073,0.0,3.0
2074,1.0,6.0
2075,2.0,2.0
2076,1.0,5.0
2077,0.0,5.0
2078,0.0,4.0
2079,1.0,4.0
2080,1.0,6.0
2081,3.0,6.0
2082,3.0,5.0
2083,2.0,3.0
2084,2.0,5.0
2085,0.0,6.0
2086,1.0,6.0
2087,3.0,7.0
2088,2.0,2.0
2089,1.0,3.0
2090,1.0,1.0
2091,0.0,0.0
2092,2.0,4.0
2093,1.0,5.0
2094,1.0,1.0
2095,2.0,2.0
2096,1.0,3.0
2097,1.0,2.0
2098,3.0,7.0
2099,0.0,3.0
2100,4.0,3.0
