Year,Warm,Cold
2020,1.0,7.0
2021,0.0,8.0
2022,0.0,3.0
2023,1.0,4.0
2024,3.0,8.0
2025,2.0,4.0
2026,2.0,4.0
2027,0.0,5.0
2028,3.0,3.0
2029,2.0,1.0
2030,4.0,2.0
2031,0.0,2.0
2032,2.0,5.0
2033,0.0,4.0
2034,1.0,5.0
2035,1.0,2.0
2036,1.0,2.0
2037,1.0,3.0
2038,0.0,0.0
2039,0.0,6.0
2040,1.0,3.0
2041,0.0,4.0
2042,2.0,2.0
2043,2.0,2.0
2044,1.0,5.0
2045,3.0,6.0
2046,1.0,3.0
2047,2.0,2.0
2048,1.0,6.0
2049,3.0,3.0
2050,3.0,4.0
2051,3.0,7.0
2052,2.0,4.0
2053,1.0,1.0
2054,5.0,2.0
2055,2.0,4.0
2056,5.0,3.0
2057,2.0,4.0
2058,0.0,2.0
2059,1.0,6.0
2060,5.0,3.0
2061,2.0,3.0
2062,3.0,4.0
2063,1.0,1.0
2064,1.0,4.0
2065,0.0,4.0
2066,3.0,6.0
2067,1.0,3.0
2068,0.0,4.0
2069,0.0,2.0
2070,1.0,3.0
2071,3.0,7.0
2072,2.0,6.0
2073,5.0,3.0
2074,0.0,6.0
2075,2.0,5.0
2076,1.0,4.0
2077,1.0,5.0
2078,0.0,5.0
2079,0.0,4.0
2080,2.0,8.0
2081,2.0,3.0
2082,4.0,1.0
2083,3.0,5.0
2084,1.0,4.0
2085,1.0,3.0
2086,3.0,3.0
2087,2.0,4.0
2088,1.0,5.0
2089,2.0,2.0
2090,4.0,4.0
2091,0.0,1.0
2092,0.0,4.0
2093,1.0,5.0
2094,2.0,2.0
2095,1.0,1.0
2096,1.0,1.0
2097,1.0,5.0
2098,4.0,3.0
2099,1.0,1.0
2100,2.0,4.0
