Year,Warm,Cold
2020,0.0,5.0
2021,3.0,6.0
2022,3.0,5.0
2023,2.0,4.0
2024,2.0,3.0
2025,0.0,5.0
2026,2.0,4.0
2027,4.0,2.0
2028,0.0,0.0
2029,1.0,7.0
2030,2.0,5.0
2031,1.0,4.0
2032,2.0,9.0
2033,1.0,3.0
2034,5.0,5.0
2035,0.0,3.0
2036,1.0,3.0
2037,0.0,4.0
2038,2.0,5.0
2039,0.0,3.0
2040,0.0,4.0
2041,1.0,3.0
2042,2.0,6.0
2043,2.0,4.0
2044,0.0,1.0
2045,0.0,3.0
2046,3.0,1.0
2047,0.0,9.0
2048,3.0,5.0
2049,1.0,5.0
2050,3.0,6.0
2051,1.0,2.0
2052,2.0,3.0
2053,2.0,5.0
2054,4.0,2.0
2055,0.0,5.0
2056,2.0,2.0
2057,0.0,3.0
2058,2.0,7.0
2059,2.0,3.0
2060,2.0,2.0
2061,3.0,7.0
2062,4.0,3.0
2063,0.0,1.0
2064,1.0,7.0
2065,2.0,3.0
2066,0.0,3.0
2067,3.0,2.0
2068,1.0,2.0
2069,0.0,2.0
2070,1.0,3.0
2071,0.0,0.0
2072,1.0,2.0
2073,2.0,2.0
2074,1.0,9.0
2075,2.0,3.0
2076,1.0,1.0
2077,2.0,8.0
2078,0.0,2.0
2079,3.0,6.0
2080,3.0,8.0
2081,2.0,6.0
2082,3.0,6.0
2083,1.0,2.0
2084,1.0,5.0
2085,0.0,7.0
2086,1.0,4.0
2087,3.0,3.0
2088,2.0,6.0
2089,2.0,5.0
2090,2.0,5.0
2091,3.0,3.0
2092,4.0,5.0
2093,0.0,4.0
2094,4.0,3.0
2095,1.0,8.0
2096,3.0,2.0
2097,1.0,3.0
2098,2.0,4.0
2099,1.0,3.0
2100,1.0,3.0
