Year,Warm,Cold
2020,1.0,6.0
2021,2.0,3.0
2022,1.0,7.0
2023,4.0,2.0
2024,0.0,2.0
2025,2.0,1.0
2026,1.0,4.0
2027,1.0,4.0
2028,0.0,5.0
2029,1.0,4.0
2030,2.0,3.0
2031,1.0,1.0
2032,3.0,6.0
2033,1.0,5.0
2034,0.0,4.0
2035,1.0,6.0
2036,1.0,6.0
2037,3.0,3.0
2038,2.0,6.0
2039,1.0,5.0
2040,2.0,6.0
2041,5.0,7.0
2042,0.0,4.0
2043,2.0,0.0
2044,4.0,6.0
2045,3.0,2.0
2046,3.0,3.0
2047,0.0,5.0
2048,2.0,0.0
2049,1.0,3.0
2050,1.0,5.0
2051,0.0,4.0
2052,0.0,2.0
2053,2.0,3.0
2054,2.0,2.0
2055,0.0,5.0
2056,1.0,6.0
2057,2.0,4.0
2058,1.0,9.0
2059,1.0,6.0
2060,1.0,2.0
2061,2.0,6.0
2062,1.0,2.0
2063,3.0,5.0
2064,2.0,3.0
2065,1.0,2.0
2066,1.0,6.0
2067,1.0,7.0
2068,0.0,0.0
2069,2.0,4.0
2070,1.0,5.0
2071,3.0,6.0
2072,4.0,5.0
2073,2.0,3.0
2074,1.0,7.0
2075,2.0,5.0
2076,1.0,5.0
2077,1.0,5.0
2078,0.0,6.0
2079,5.0,4.0
2080,2.0,2.0
2081,1.0,5.0
2082,0.0,2.0
2083,1.0,1.0
2084,1.0,7.0
2085,0.0,5.0
2086,0.0,0.0
2087,4.0,7.0
2088,0.0,3.0
2089,1.0,5.0
2090,0.0,5.0
2091,2.0,3.0
2092,0.0,3.0
2093,1.0,2.0
2094,1.0,4.0
2095,1.0,5.0
2096,1.0,4.0
2097,3.0,3.0
2098,2.0,4.0
2099,1.0,3.0
2100,1.0,3.0
