Year,Warm,Cold
2020,1.0,4.0
2021,2.0,1.0
2022,3.0,1.0
2023,2.0,6.0
2024,0.0,6.0
2025,3.0,7.0
2026,2.0,5.0
2027,3.0,2.0
2028,0.0,2.0
2029,1.0,4.0
2030,3.0,5.0
2031,1.0,0.0
2032,1.0,2.0
2033,1.0,2.0
2034,2.0,4.0
2035,0.0,4.0
2036,1.0,4.0
2037,1.0,4.0
2038,2.0,2.0
2039,2.0,3.0
2040,3.0,3.0
2041,2.0,3.0
2042,1.0,2.0
2043,2.0,3.0
2044,1.0,2.0
2045,0.0,6.0
2046,1.0,5.0
2047,0.0,5.0
2048,3.0,5.0
2049,1.0,3.0
2050,1.0,7.0
2051,3.0,5.0
2052,0.0,5.0
2053,1.0,3.0
2054,3.0,2.0
2055,4.0,9.0
2056,3.0,6.0
2057,3.0,3.0
2058,0.0,1.0
2059,0.0,3.0
2060,2.0,5.0
2061,0.0,6.0
2062,1.0,4.0
2063,0.0,7.0
2064,3.0,3.0
2065,1.0,1.0
2066,2.0,5.0
2067,0.0,6.0
2068,1.0,4.0
2069,4.0,5.0
2070,1.0,4.0
2071,3.0,5.0
2072,4.0,5.0
2073,3.0,3.0
2074,3.0,4.0
2075,3.0,3.0
2076,0.0,1.0
2077,5.0,4.0
2078,1.0,4.0
2079,0.0,4.0
2080,2.0,3.0
2081,0.0,3.0
2082,0.0,1.0
2083,3.0,8.0
2084,2.0,2.0
2085,2.0,2.0
2086,3.0,6.0
2087,1.0,1.0
2088,1.0,2.0
2089,0.0,3.0
2090,0.0,2.0
2091,0.0,5.0
2092,4.0,5.0
2093,2.0,4.0
2094,2.0,1.0
2095,1.0,2.0
2096,3.0,5.0
2097,1.0,2.0
2098,4.0,7.0
2099,0.0,6.0
2100,1.0,4.0
