Year,Warm,Cold
2020,3.0,4.0
2021,5.0,3.0
2022,1.0,3.0
2023,1.0,6.0
2024,0.0,7.0
2025,1.0,6.0
2026,2.0,4.0
2027,1.0,5.0
2028,2.0,5.0
2029,2.0,3.0
2030,2.0,1.0
2031,1.0,3.0
2032,0.0,2.0
2033,1.0,5.0
2034,0.0,2.0
2035,1.0,5.0
2036,1.0,4.0
2037,1.0,0.0
2038,1.0,2.0
2039,4.0,6.0
2040,3.0,4.0
2041,1.0,5.0
2042,0.0,4.0
2043,2.0,5.0
2044,2.0,6.0
2045,2.0,4.0
2046,5.0,6.0
2047,1.0,4.0
2048,2.0,2.0
2049,4.0,6.0
2050,2.0,4.0
2051,1.0,8.0
2052,5.0,7.0
2053,4.0,4.0
2054,1.0,2.0
2055,0.0,6.0
2056,1.0,2.0
2057,1.0,2.0
2058,0.0,2.0
2059,1.0,4.0
2060,1.0,3.0
2061,1.0,4.0
2062,5.0,4.0
2063,2.0,5.0
2064,1.0,5.0
2065,1.0,4.0
2066,4.0,5.0
2067,3.0,1.0
2068,0.0,7.0
2069,3.0,4.0
2070,3.0,4.0
2071,0.0,3.0
2072,2.0,6.0
2073,2.0,1.0
2074,1.0,1.0
2075,1.0,1.0
2076,0.0,4.0
2077,0.0,2.0
2078,0.0,4.0
2079,1.0,2.0
2080,1.0,1.0
2081,1.0,5.0
2082,1.0,2.0
2083,0.0,4.0
2084,1.0,7.0
2085,1.0,3.0
2086,2.0,2.0
2087,0.0,3.0
2088,1.0,4.0
2089,2.0,2.0
2090,1.0,3.0
2091,1.0,6.0
2092,1.0,4.0
2093,1.0,4.0
2094,0.0,5.0
2095,2.0,4.0
2096,0.0,5.0
2097,3.0,4.0
2098,1.0,4.0
2099,2.0,3.0
2100,5.0,2.0
