Year,Warm,Cold
2020,0.0,6.0
2021,0.0,4.0
2022,3.0,4.0
2023,1.0,7.0
2024,1.0,4.0
2025,2.0,5.0
2026,2.0,5.0
2027,1.0,3.0
2028,1.0,7.0
2029,1.0,4.0
2030,0.0,3.0
2031,1.0,2.0
2032,1.0,7.0
2033,3.0,5.0
2034,2.0,10.0
2035,1.0,5.0
2036,0.0,6.0
2037,2.0,3.0
2038,1.0,4.0
2039,2.0,4.0
2040,1.0,1.0
2041,5.0,6.0
2042,1.0,7.0
2043,2.0,5.0
2044,1.0,3.0
2045,4.0,2.0
2046,1.0,4.0
2047,3.0,3.0
2048,0.0,5.0
2049,4.0,4.0
2050,1.0,5.0
2051,0.0,4.0
2052,2.0,5.0
2053,1.0,2.0
2054,1.0,4.0
2055,1.0,5.0
2056,2.0,3.0
2057,2.0,6.0
2058,2.0,7.0
2059,2.0,1.0
2060,3.0,3.0
2061,0.0,3.0
2062,1.0,5.0
2063,1.0,8.0
2064,2.0,3.0
2065,0.0,4.0
2066,3.0,7.0
2067,0.0,2.0
2068,1.0,6.0
2069,1.0,4.0
2070,0.0,6.0
2071,3.0,4.0
2072,0.0,4.0
2073,4.0,3.0
2074,2.0,1.0
2075,4.0,5.0
2076,1.0,3.0
2077,2.0,1.0
2078,1.0,4.0
2079,1.0,3.0
2080,4.0,3.0
2081,1.0,1.0
2082,1.0,5.0
2083,2.0,2.0
2084,1.0,9.0
2085,2.0,2.0
2086,1.0,2.0
2087,1.0,2.0
2088,1.0,5.0
2089,0.0,3.0
2090,3.0,4.0
2091,2.0,6.0
2092,2.0,3.0
2093,3.0,2.0
2094,1.0,6.0
2095,1.0,4.0
2096,2.0,4.0
2097,0.0,2.0
2098,2.0,1.0
2099,0.0,7.0
2100,0.0,1.0
