Year,Warm,Cold
2020,3.0,7.0
2021,0.0,4.0
2022,0.0,6.0
2023,1.0,7.0
2024,1.0,7.0
2025,3.0,4.0
2026,1.0,4.0
2027,4.0,3.0
2028,0.0,3.0
2029,0.0,4.0
2030,3.0,1.0
2031,1.0,7.0
2032,1.0,2.0
2033,0.0,2.0
2034,3.0,3.0
2035,1.0,0.0
2036,0.0,3.0
2037,2.0,2.0
2038,4.0,4.0
2039,1.0,2.0
2040,2.0,4.0
2041,2.0,2.0
2042,1.0,4.0
2043,0.0,2.0
2044,4.0,3.0
2045,3.0,3.0
2046,1.0,2.0
2047,1.0,4.0
2048,0.0,2.0
2049,3.0,5.0
2050,0.0,5.0
2051,1.0,5.0
2052,1.0,4.0
2053,2.0,6.0
2054,2.0,4.0
2055,2.0,3.0
2056,0.0,3.0
2057,0.0,3.0
2058,0.0,6.0
2059,1.0,3.0
2060,0.0,2.0
2061,1.0,7.0
2062,3.0,2.0
2063,3.0,7.0
2064,2.0,4.0
2065,1.0,4.0
2066,0.0,4.0
2067,3.0,6.0
2068,1.0,3.0
2069,1.0,4.0
2070,3.0,2.0
2071,2.0,7.0
2072,2.0,6.0
2073,4.0,6.0
2074,2.0,3.0
2075,2.0,2.0
2076,3.0,4.0
2077,0.0,2.0
2078,2.0,3.0
2079,0.0,7.0
2080,2.0,4.0
2081,2.0,7.0
2082,3.0,2.0
2083,1.0,7.0
2084,1.0,6.0
2085,1.0,2.0
2086,1.0,2.0
2087,1.0,5.0
2088,2.0,3.0
2089,0.0,4.0
2090,1.0,7.0
2091,1.0,6.0
2092,3.0,3.0
2093,2.0,2.0
2094,2.0,8.0
2095,0.0,2.0
2096,2.0,3.0
2097,2.0,3.0
2098,3.0,7.0
2099,3.0,4.0
2100,1.0,6.0
