Year,Warm,Cold
2020,5.0,5.0
2021,1.0,6.0
2022,1.0,6.0
2023,2.0,7.0
2024,1.0,4.0
2025,1.0,8.0
2026,3.0,0.0
2027,2.0,0.0
2028,3.0,5.0
2029,4.0,6.0
2030,2.0,2.0
2031,0.0,4.0
2032,4.0,0.0
2033,0.0,4.0
2034,1.0,3.0
2035,0.0,2.0
2036,4.0,6.0
2037,0.0,6.0
2038,4.0,7.0
2039,1.0,3.0
2040,1.0,4.0
2041,1.0,7.0
2042,2.0,4.0
2043,0.0,6.0
2044,4.0,5.0
2045,0.0,2.0
2046,3.0,3.0
2047,3.0,1.0
2048,3.0,4.0
2049,2.0,6.0
2050,1.0,5.0
2051,0.0,2.0
2052,2.0,2.0
2053,3.0,5.0
2054,4.0,3.0
2055,2.0,3.0
2056,0.0,4.0
2057,0.0,3.0
2058,2.0,4.0
2059,1.0,6.0
2060,1.0,5.0
2061,0.0,4.0
2062,0.0,3.0
2063,3.0,3.0
2064,1.0,3.0
2065,0.0,6.0
2066,1.0,5.0
2067,2.0,3.0
2068,1.0,0.0
2069,1.0,5.0
2070,0.0,5.0
2071,0.0,6.0
2072,2.0,2.0
2073,0.0,5.0
2074,2.0,2.0
2075,2.0,3.0
2076,3.0,3.0
2077,2.0,6.0
2078,1.0,4.0
2079,1.0,5.0
2080,3.0,6.0
2081,2.0,6.0
2082,1.0,5.0
2083,0.0,3.0
2084,3.0,2.0
2085,0.0,5.0
2086,1.0,2.0
2087,0.0,1.0
2088,0.0,4.0
2089,3.0,4.0
2090,3.0,3.0
2091,3.0,7.0
2092,2.0,7.0
2093,1.0,3.0
2094,0.0,2.0
2095,2.0,7.0
2096,3.0,6.0
2097,2.0,3.0
2098,4.0,5.0
2099,2.0,5.0
2100,1.0,0.0
