Year,Warm,Cold
2020,1.0,3.0
2021,1.0,7.0
2022,0.0,3.0
2023,3.0,0.0
2024,0.0,3.0
2025,2.0,5.0
2026,2.0,2.0
2027,0.0,7.0
2028,1.0,2.0
2029,2.0,4.0
2030,1.0,1.0
2031,0.0,5.0
2032,3.0,3.0
2033,3.0,2.0
2034,1.0,7.0
2035,2.0,6.0
2036,1.0,4.0
2037,0.0,4.0
2038,1.0,3.0
2039,0.0,6.0
2040,2.0,2.0
2041,2.0,1.0
2042,3.0,3.0
2043,1.0,5.0
2044,3.0,5.0
2045,2.0,8.0
2046,2.0,4.0
2047,0.0,5.0
2048,2.0,5.0
2049,1.0,1.0
2050,3.0,6.0
2051,3.0,3.0
2052,1.0,8.0
2053,0.0,2.0
2054,0.0,4.0
2055,3.0,5.0
2056,3.0,6.0
2057,1.0,2.0
2058,0.0,5.0
2059,3.0,10.0
2060,0.0,8.0
2061,2.0,5.0
2062,1.0,1.0
2063,1.0,2.0
2064,0.0,6.0
2065,4.0,2.0
2066,0.0,5.0
2067,2.0,6.0
2068,3.0,5.0
2069,0.0,5.0
2070,4.0,4.0
2071,1.0,2.0
2072,1.0,6.0
2073,0.0,2.0
2074,3.0,4.0
2075,1.0,4.0
2076,1.0,3.0
2077,1.0,9.0
2078,0.0,5.0
2079,1.0,5.0
2080,1.0,2.0
2081,1.0,9.0
2082,1.0,1.0
2083,1.0,1.0
2084,1.0,6.0
2085,0.0,3.0
2086,1.0,7.0
2087,3.0,6.0
2088,2.0,3.0
2089,3.0,5.0
2090,1.0,3.0
2091,0.0,5.0
2092,4.0,2.0
2093,1.0,4.0
2094,0.0,4.0
2095,4.0,6.0
2096,2.0,7.0
2097,1.0,2.0
2098,1.0,9.0
2099,3.0,5.0
2100,2.0,2.0
