,water_level,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
228,2.282282282,3972814.897,0,9090226.776,0,19238764.6,67388.49005,63395031.09,9683900.886,3526034.735,234086.6953,50622850.09,4038661.871,36482578.63,3540086.506,1564520.768,1168667.962,10318898.94,51782613.42
229,2.292292292,4047683.957,0,9333459.712,0,19449916.34,67864.65519,66439482.77,9973341.827,3789800.174,249487.2899,52487356.27,4076230.493,37510023.61,3551171.843,1591278.521,1174160.462,10436772.16,52168259.75
230,2.302302302,4122553.017,0,9576692.647,0,19661068.09,68340.82033,69483934.45,10262782.77,4053565.613,264887.8846,54217148.89,4113799.116,38538253.27,3562257.18,1618036.275,1179652.962,10554279.83,52520043.19
231,2.312312312,4197422.077,0,9819925.583,0,19872219.84,68816.98547,72528386.13,10552223.71,4317331.053,281030.4151,54812361.57,4151367.738,39572743.13,3573342.518,1644794.028,1185145.462,10671787.5,52871826.64
232,2.322322322,4272291.137,0,10063158.52,0,20083347.04,69293.15061,75573112.63,10841664.65,4581096.492,297284.505,55407574.26,4188936.361,40623015.93,3584427.855,1671551.782,1190637.962,10789445.98,53223610.08
233,2.332332332,4374868.238,0,10306391.45,0,20294172.89,69769.31576,78619111.2,11131105.59,4844861.931,313538.5948,56002786.94,4226504.984,41673288.73,3595513.192,1698309.535,1196130.461,10907123.45,53575393.53
234,2.342342342,4484136.081,0,10549624.39,0,20504675.02,70245.4809,81665109.77,11420546.53,5108627.37,330528.0691,56597999.62,4264073.606,42723561.54,3606598.53,1725067.289,1201622.961,11024800.93,53927176.97
235,2.352352352,4593403.923,0,10791007.08,0,20715239.87,70721.64604,84711108.34,11663653.53,5372392.81,348361.215,57193212.3,4301642.229,43775034.56,3617683.867,1751825.043,1207115.461,11139290.62,54278960.41
236,2.362362362,4702671.765,0,11031953.96,0,20925804.71,71197.81118,87757106.91,11894951.25,5636158.249,368431.0997,57788424.99,4339210.851,44827535.42,3628769.204,1782572.444,1212607.961,11252549.2,54654844.92
237,2.372372372,4811939.608,0,11272900.84,0,21140024.64,71673.97632,90802480.81,12133688.9,5899923.688,395133.9907,58383637.67,4376779.474,45880036.27,3639854.541,1816076.539,1218100.461,11369395.15,55043526.98
238,2.382382382,4922867.679,0,11513847.72,0,21356264.59,72150.14146,93847601.68,12391132.01,6163689.128,426790.4315,58978850.35,4414348.097,46932537.13,3650939.879,1849580.634,1223592.96,11487158.73,55437270.57
239,2.392392392,5037247.265,72.44957952,11754794.6,0,21572504.53,72626.3066,94567084.88,12648575.13,6427454.567,458446.8723,59574063.03,4451916.719,47985037.99,3662025.216,1884772.639,1229085.46,11604922.3,55831014.16
240,2.402402402,5151667.132,15195.32687,11995741.48,20058.81778,21788744.48,73102.47175,95254154.16,12905966.76,6691220.006,490103.3131,60169275.72,4489485.342,49039820.63,3673110.553,1919988.17,1263821.102,11722685.88,56223689.5
241,2.412412412,5266795.739,31129.82633,12236688.36,75426.92659,22004984.42,73578.63689,95941223.45,13161260.14,6954985.445,521759.754,60764488.4,4527053.964,50096615.03,3684195.891,1955203.701,1350033.087,11840449.46,56613490.11
242,2.422422422,5386127.133,47064.32579,12463335.43,130795.0354,22221224.36,74054.80203,96628292.73,13427853.53,7218750.885,553416.1948,61218171.29,4564622.587,51144978.46,3695281.228,1990419.231,1436245.072,11958213.03,57003290.72
243,2.432432432,5505458.527,62998.82525,12657216.38,186163.1442,22437464.31,74530.96717,97315362.01,13695954.6,7482516.324,584440.3613,61602344.88,4602191.21,52179802.48,3706366.565,2025634.762,1522457.057,12075976.61,57393091.32
244,2.442442442,5681565.92,78933.32471,12851097.33,241531.253,22627441.77,75007.13231,98002431.29,13942408.47,7748618.452,615330.2383,61986518.47,4639759.832,53214835.75,3721928.605,2060850.293,1608669.043,12193740.19,57834928.38
245,2.452452452,5877397.048,94867.82417,13044978.28,296899.3619,22800651.35,75483.29745,98689500.57,14188862.33,8017402.288,646220.1153,62370692.05,4729244.502,54250082.34,3744099.28,2096065.824,1694881.028,12311804.12,58352192.89
246,2.462462462,6073228.176,110802.3236,13243459.28,352267.4707,22973860.93,75959.4626,99376569.85,14435292.93,8286186.124,677109.9923,62769418.87,4824732.146,55285328.92,3766269.954,2131281.354,1781093.013,12429918.7,58869457.4
247,2.472472472,6269059.304,126736.8231,13446255.71,407635.5795,23148406.66,76435.62774,100063639.1,14680689.73,8554969.961,707999.8693,63170763.84,4920219.789,56320575.51,3788440.629,2187663.902,1867304.999,12548033.27,59386001.62
248,2.482482482,6464890.431,142671.3225,13649052.14,463003.6883,23323363.06,76911.79288,100750708.4,14916855.25,8823753.797,738889.7463,63572108.81,5015707.433,57355822.09,3810611.304,2254787.334,1953516.984,12669722.29,59898323.98
249,2.492492492,6660976.174,158605.822,13851848.57,518371.7971,23498319.47,77387.95802,101437777.7,15148234.34,9092537.633,769779.6233,63973453.79,5111195.076,58393569.82,3832781.978,2321910.766,2039728.969,12813203.52,60410646.35
250,2.502502503,6858690.49,175582.6131,14069912.88,573739.906,23673287.61,77864.12316,102124847,15379613.44,9361321.47,800669.5003,64374798.76,5206682.72,59432829.3,3854952.653,2389034.198,2125940.954,12949403.49,60922968.72
251,2.512512513,7066350.046,197353.2935,14297976.36,629108.0148,23846863.48,78340.2883,102811916.3,15610992.54,9630105.306,833426.6196,64776143.74,5302170.363,60473226.47,3877123.328,2456157.63,2212152.94,13076677.62,61435291.08
252,2.522522523,7302395.208,219123.974,14526812.94,684476.1236,24020183.99,78816.45344,103498985.5,15877267.69,9898889.143,867533.6704,65177488.71,5397658.007,61518247.81,3899294.002,2523281.062,2298364.925,13206424.83,61948486.15
253,2.532532533,7542353.123,240894.6544,14756054.68,755080.356,24192422.39,79292.61859,104186054.8,16153036.14,10167672.98,901640.7213,65578833.68,5493145.65,62572770.47,3921464.677,2596247.954,2384576.91,13364244.31,62464550.53
254,2.542542543,7782207.913,262665.3348,14985296.41,886130.5296,24364510.38,79756.64186,104873124.1,16435210.2,10436456.82,935747.7722,65980178.66,5731860.332,63640281.7,3943635.351,2692397.475,2470788.896,13522063.78,62980614.92
255,2.552552553,8055665.334,284436.0152,15214538.15,1017180.703,24536598.38,79994.72443,105560193.4,16717384.25,10680064.62,969854.8231,66381523.63,8635801.598,64711140.86,3965806.026,2788546.997,2557000.881,13679883.25,63496679.31
256,2.562562563,8366139.916,306206.6957,15443779.89,1148230.877,24708686.37,80232.80701,106247262.7,16999558.31,10765778.11,1004078.353,66782868.6,11539742.86,65782000.02,3987976.701,2884696.519,2643212.866,13837702.73,64012743.69
257,2.572572573,8673035.602,327977.3761,15680056.8,1279281.051,24880774.36,80470.88958,106934332,17283264.86,10851491.61,1038930.237,67184213.58,14443684.13,66798095.73,4010147.375,2980846.041,2729424.851,13995522.2,64528808.08
258,2.582582583,8975513.137,349748.0565,15923475.01,1410331.224,25052862.36,80708.97215,107621401.2,17569932.95,10937205.1,1073815.874,67585558.55,17347625.4,67808455.4,4032318.05,3076995.562,2815636.837,14155171.85,65044872.46
259,2.592592593,9278028.57,371518.7369,16169122.38,1541381.398,25225153.19,80947.05472,108308470.5,17856601.03,11022918.59,1109242.509,67986903.53,20251566.66,68818374.94,4054488.724,3278251.829,2901848.822,14316624.89,65560936.85
260,2.602602603,9580544.004,393289.4174,16414769.75,1672431.571,25399553.45,81185.13729,108995539.8,18143269.12,11108632.08,1144669.144,68388248.5,23155507.93,69828294.48,4076659.399,3565073.65,2988060.807,14486686.85,66089336.1
261,2.612612613,9883059.437,415060.0978,16660754.12,1804919.541,25573953.72,81423.21986,109682609.1,18429937.2,11194345.58,1179797.219,68670531.44,26059449.2,70838214.03,4098830.074,3851895.471,3074272.793,14662476.85,66618281.22
262,2.622622623,10185574.87,436830.7782,16915211.92,1969209.394,25748353.98,81661.30243,110369678.4,18716605.29,11280059.07,1214512.608,68890548.77,28963390.46,71837337.84,4121000.748,4138717.293,3160484.778,14838266.86,67147226.35
263,2.632632633,10481975.68,477111.6831,17177052.67,2143389.293,25922703.1,81899.385,111056747.6,19003273.38,11365772.56,1249227.997,69110566.1,31867331.73,72834320.26,4143171.423,4425539.114,3246696.763,15014056.87,67676171.48
264,2.642642643,10767313.97,522142.7302,17483920.29,2317569.191,26097804.4,82137.46757,111743816.9,19289941.46,11451486.05,1283932.023,69391631.69,34771272.99,73831304.44,4165342.097,4712360.935,3332908.748,15189846.87,68205116.6
265,2.652652653,11052652.27,567298.8807,17790492.93,2491749.089,26273078.74,82375.55014,112430886.2,19570260.5,11537199.55,1317945.61,69731317.8,37675214.26,74828823.93,4187512.772,4999182.757,3427873.491,15366838.28,68734061.73
266,2.662662663,11337990.57,612539.5986,18096540.79,2665928.988,26448353.08,82613.63271,113117955.5,19839009.81,11622913.04,1362511.65,70071003.92,40579155.53,75839980.76,4209683.447,5286004.578,3525261.565,15547047.18,69260926.83
267,2.672672673,11623328.86,657780.3165,18402588.64,2840108.886,26623627.42,82851.71528,113804794.6,20107150.68,11708626.53,1427652.968,70410690.03,43483096.79,76863020.47,4231854.121,5572826.399,3622649.638,15726214.55,69794150.68
268,2.682682683,11908307.78,703021.0344,18708636.49,3014288.784,26798901.76,83089.79785,114490986.2,20375291.54,11794340.02,1484299.63,70750376.14,46387038.06,77892957.3,4254024.796,5859648.221,3720037.712,15903420.12,70324062.13
269,2.692692693,12195091.64,748261.7523,19014813.77,3188468.683,26974176.1,83327.88043,114996371.2,20643432.41,11880053.52,1540946.292,71090062.26,49290979.33,78938139.93,4278217.23,6145857.651,3817425.786,16080625.69,70857951.92
270,2.702702703,12485545.89,788650.127,19324822.08,3362648.581,27149450.44,83565.963,115345698.3,20911573.28,11965767.01,1597592.954,71429748.37,52194920.59,80033412.16,4305424.88,6431538.516,3914813.859,16257831.25,71394635.07
271,2.712712713,12776000.15,823928.9028,19653711.76,3536828.479,27324724.77,83804.04557,115695025.3,21178787.99,12051480.5,1654239.617,71770463.18,55098861.86,81125169.12,4332632.531,6717219.38,3992916.788,16435036.82,71932957.86
272,2.722722723,13065380.14,859207.6785,20003005.83,3711008.378,27499999.11,84042.12814,116044352.4,21441577.4,12137193.99,1710886.279,72111940.11,58002803.12,82216926.08,4359840.181,7002900.244,4069176.501,16612242.39,72475628.17
273,2.732732733,13354288.2,894486.4543,20458501.63,3885188.276,27675273.45,84280.21071,116393679.5,21698525.24,12235837.32,1767245.253,72453417.04,60899804.05,83306206.74,4387047.832,7288581.108,4145436.214,16789447.95,73018298.47
274,2.742742743,13633349.99,929765.2301,20912311.78,4059368.174,27851036.05,84518.29328,116743006.5,21946433.03,12346872.03,1823125.351,72794893.97,63783216.78,84395287.56,4414255.482,7574261.972,4221695.927,16966653.52,73559881.63
275,2.752752753,13888613.09,965044.0058,21366121.93,4233548.073,28038060.69,84756.37585,117092333.6,22191039.1,12461481.19,1879005.449,73136370.9,66666629.52,85484099.53,4436173.653,7859942.836,4337386.947,17143802.06,74048570.28
276,2.762762763,14143876.19,1000322.782,21819932.08,4407727.971,28231586.47,84994.45842,117441660.7,22435645.17,12576261.45,1934885.548,73475438.82,69550042.25,86572911.5,4457838.635,8145623.7,4454965.408,17320867.22,74540337.49
277,2.772772773,14399139.29,1035601.557,22273742.23,4581907.869,28429498.08,85232.54099,117790987.8,22679797.37,12691041.71,1990765.646,73810863.06,72433454.99,87661723.48,4479503.617,8431304.564,4572543.869,17497932.39,75036173.73
278,2.782782783,14654402.39,1070880.333,22727552.38,4756087.768,28627409.7,85470.62356,118140314.8,22923587.54,12806987.47,2047129.281,74146287.31,75316867.72,88750535.45,4501168.599,8716985.428,4690122.329,17674997.56,75531627.64
279,2.792792793,14909613.15,1106159.109,23181362.53,4930267.666,28825321.31,85708.70613,118489641.9,23174251.69,12928179.1,2103770.475,74481711.55,78200280.46,89838882.57,4522833.581,9002666.293,4807700.79,17852062.73,76026914.75
280,2.802802803,15174621.58,1141545.044,23626137.73,5104447.565,29023232.93,85946.7887,118838820.7,23427125.43,13051372.59,2161204.167,74817135.8,81083693.19,90936845.89,4544498.563,9288347.157,4925279.25,18029127.9,76522201.85
281,2.812812813,15438292.44,1174889.76,24038654.45,5278627.463,29258648.98,86184.87127,119187521.2,23679999.17,13174566.07,2225000.081,75152560.04,83967105.93,92037612.96,4566163.545,9574028.021,5042857.711,18206193.07,77017488.96
282,2.822822823,15694006.16,1207466.503,24450639.09,5452807.361,29502205.38,86422.95385,119536221.7,23932872.91,13297759.56,2287779.505,75487984.29,86850518.66,93138161.51,4587828.527,9859708.885,5160436.171,18383738.05,77512776.06
283,2.832832833,15941977.43,1240043.246,24865575.55,5626987.26,29745365.73,86661.03642,119884922.2,24185517.73,13420953.04,2350558.929,75823408.53,89733931.4,94236964.79,4609493.509,10145389.75,5278014.632,18546281.84,78008063.17
284,2.842842843,16190029.21,1272619.989,25281024.93,5801167.158,29987997.74,86899.11899,120248793.1,24445375.48,13544146.53,2413338.353,76158832.77,92617344.13,95326430.73,4631158.491,10420351.32,5395593.093,18698591.39,78503350.27
285,2.852852853,16437092.22,1305196.732,25696474.32,5975347.056,30230629.75,87280.40311,120637454.2,24713050.04,13667340.01,2476117.777,76494257.02,94234389.84,96409383.01,4652823.473,10691773.96,5513171.553,18850900.95,78998637.38
286,2.862862863,16647554.85,1337773.475,26131479.35,6149526.955,30473261.76,87756.56826,121026115.4,24987820.79,13771345.25,2538897.201,76829681.26,95012379.12,97492457.58,4674488.454,10963196.61,5630750.014,19003210.5,79493924.48
287,2.872872873,16858017.48,1370350.217,26574839.42,6323706.853,30715893.78,88232.7334,121414776.5,25273999.16,13866648.89,2601676.625,77165105.51,95790368.41,98570001.05,4696153.436,11234619.25,5748328.474,19155520.06,79990221.15
288,2.882882883,17060192.96,1402943.739,27016958.65,6497886.751,30958525.79,88708.89854,121803437.6,25564183.9,13961952.52,2664456.049,77500529.75,96568357.69,99645911.88,4717818.418,11506041.9,5865906.935,19307689.62,80489837.77
289,2.892892893,17261732.14,1435550.63,27459711.23,6693202.312,31201157.8,89185.06368,122192098.7,25854856.3,14057256.16,2727235.472,77835954,97346346.97,100729717.2,4739483.4,11765827.1,5983519.782,19457143.96,80989454.39
290,2.902902903,17463271.31,1468157.521,27908689.8,6992162.109,31443789.81,89661.22882,122580759.9,26145528.7,14152559.79,2790014.896,78171378.24,98124336.26,101813522.5,4761148.382,11922846.36,6249434.472,19605385.45,81490876.64
291,2.912912913,17664810.49,1500764.413,28365320.95,7291121.905,31687314.16,90137.39396,122969421,26436201.1,14247863.43,2852794.32,78544354.12,98902325.54,102897327.8,4782813.364,12079865.63,6515349.163,19746325.21,82005910.42
292,2.922922923,17866349.66,1533371.304,28821366.89,7590081.701,31933193.79,90613.55911,123358082.1,26726873.5,14343167.07,2915711.762,79061106.01,99680314.82,103980482.4,4804478.346,12236884.89,6781263.853,19887264.96,82530038.57
293,2.932932933,18067888.83,1561145.66,29276577.59,7889041.498,32179073.41,91089.72425,123746743.2,27019713.47,14438470.7,2978633.435,79577857.89,100458304.1,105062597.5,4826143.328,12393904.16,7047178.544,20028204.72,83054166.72
294,2.942942943,18272023.06,1579796.331,29714555.15,8188001.294,32424271.32,91565.88939,124135404.4,27361925.69,14533774.34,3041555.108,80090464.21,101236293.4,106144712.6,4847808.31,12550923.42,7313093.234,20169144.48,83578294.87
295,2.952952953,18497765.66,1598434.662,30144415.22,8486961.09,32668283.87,92042.05453,124524065.5,27717069.52,14629077.97,3104178.512,80538833.94,102014282.7,107226665.1,4869473.292,12709362.71,7583995.024,20310084.24,84102423.02
296,2.962962963,19169598.81,1627231.851,30573546.44,8785920.887,32912296.42,92518.21967,124912726.6,28093536.65,14724381.61,3166754.895,80987203.66,102792272,108303632.2,4891138.274,12897485.29,7858727.465,20451024,84626551.17
297,2.972972973,19841431.96,1666787.906,31002605.85,9084880.683,33156308.97,92994.38481,125301387.7,28469939.51,14819685.25,3209322.998,81435573.39,103570261.2,109366857.1,4912803.255,13085607.87,8134315.16,20591963.75,85151890.1
298,2.982982983,20513484.29,1706343.96,31431665.27,9383840.48,33400321.52,93470.54995,125690048.8,28846342.36,14914988.88,3248981.431,81883943.11,104348250.5,110425793.3,4934468.237,13338458.57,8409902.856,20732364.55,85683887.27
299,2.992992993,21191640.16,1745900.015,31860704.6,9682800.276,33644334.07,93946.7151,126108089.2,29222745.22,15010292.52,3288585.027,82332312.84,105126239.8,111497738.6,4956133.219,13698181.66,8692943.633,20872703.65,86227966.65
300,3.003003003,21867049.41,1785456.07,32290486.91,9993927.698,33888346.61,94422.88024,126833614.9,29599148.08,15105596.15,3328239.83,82780682.57,105904229.1,112522970.9,4974069.135,14066613.33,8995402.974,21013042.74,86773010.3
301,3.013013013,22543223.27,1824891.882,32755978.64,10310749,34132359.16,94899.04538,127559140.5,29977554.98,15200899.79,3367995.773,83228903.17,106682218.4,113534961.3,4991816.469,14435044.99,9293774.799,21153381.83,87318347.22
302,3.023023023,23227497.51,1864257.802,33247926.62,10627570.3,34376371.71,95375.21052,128284819.7,30388964.38,15296203.43,3407751.716,83676079.01,107460207.7,114546792.4,5009563.803,14803476.66,9587410.404,21293720.93,87864179.47
303,3.033033033,23911492.19,1903623.721,33704694.06,10944391.59,34620384.26,95851.37566,129010907.3,30799532.84,15390819.31,3447507.659,84123254.86,108238196.9,115560283.9,5027311.137,15171908.33,9881046.009,21434060.02,88410011.72
304,3.043043043,24595486.87,1942989.641,34143017.56,11261212.89,34864396.81,96327.5408,129736994.8,31216385.55,15475190.97,3487670.799,84570430.71,109025306.7,116575541.1,5045058.471,15541113.03,10174681.61,21574399.11,88955843.97
305,3.053053053,25279870.59,1982355.56,34582228.98,11578034.19,35110090.38,96803.70595,130463271.1,31633916.35,15568165.83,3529865.318,85017658.85,109814785.1,117590764.7,5065603.744,15912204.39,10455802.6,21714738.2,89534945.99
306,3.063063063,25966966.23,2021721.48,35022311.43,11894855.49,35353909.52,97279.87109,131189732.7,32055674.09,15688739.34,3572424.761,85473883.03,110605465.2,118605965.6,5088893.747,16284902.71,10724646.95,21855211.62,90147518.43
307,3.073073073,26659068.22,2061087.399,35462393.88,12211676.79,35597728.65,97756.03623,131916194.2,32477431.82,15809312.86,3616480.983,85952097.22,111396145.2,119621166.4,5112183.749,16657601.04,10993491.31,21995691.11,90760090.86
308,3.083083083,27360909.54,2100453.319,35902476.33,12528498.09,35841547.79,98232.20137,132646286.5,32899189.55,15929786.6,3660537.205,86430297.77,112186825.2,120639364.3,5135473.752,17034512.05,11262335.67,22136170.6,91372798.77
309,3.093093093,28062750.86,2139819.238,36342558.78,12845319.39,36085366.92,98708.36651,133378848.2,33319495.58,16049090.33,3704593.428,86908498.31,112977505.3,121658866.9,5158763.754,17414073.35,11531180.03,22277034.8,91985920.33
310,3.103103103,28762560.33,2179169.301,36782641.23,13162140.69,36329186.06,99184.53165,134111409.9,33738968.46,16166427.01,3748649.65,87386698.86,113768185.3,122674482.1,5182053.757,17807210.92,11800024.38,22418312.34,92599041.89
311,3.113113113,29459201.38,2218007.764,37216640.41,13478961.99,36562300.82,99660.69679,134844464.8,34161452.5,16283763.69,3792705.872,87864899.41,114558865.4,123683696.1,5205343.76,18257105.1,12068868.74,22553644.85,93212171.86
312,3.123123123,30154846.88,2256028.887,37650898.02,13795783.29,36778357.6,100136.8619,135577653.1,34588757.96,16401100.38,3836099.169,88343099.96,115349545.4,124693331.8,5228633.762,18706999.29,12337713.1,22684117.65,93826236.85
313,3.133133133,30850492.38,2300570.522,38085155.63,14112604.58,36994414.38,100613.0271,136310841.4,35016063.42,16518579.51,3879159.381,88821300.5,116140225.4,125702423.6,5251923.765,19156893.47,12606557.45,22813640.06,94440301.84
314,3.143143143,31546137.88,2347066.787,38519413.23,14429425.88,37210471.16,101089.1922,137044029.7,35445340.7,16647068.25,3922219.594,89299501.05,116930905.5,126711508.2,5275213.767,19609258.45,12876406.5,22942773.8,95054366.83
315,3.153153153,32241783.38,2393563.051,38953903.76,14746247.18,37428949.6,101565.3574,137777218,35870502.82,16775557,3965851.263,89777701.6,117721585.5,127719699.6,5298503.77,20064887.57,13160604.67,23071907.54,95668431.81
316,3.163163163,32934675.13,2446003.497,39384902.02,15063068.48,37651829.09,102041.5225,138510738.4,36295664.93,16910289.08,4010711.895,90255902.15,118512265.6,128727663.4,5321793.773,20526185.19,13444802.84,23201041.27,96282496.8
317,3.173173173,33625546.3,2517501.779,39801494.91,15379889.78,37874708.59,102517.6876,139244467.6,36711516.53,17066376.92,4055572.528,90734102.69,119302945.6,129735315.1,5345083.775,20989413.19,13729001,23346046.7,96896561.79
318,3.183183183,34315758.61,2613187.527,40230807.34,15696711.08,38097588.09,102993.8528,139978196.8,37129648.07,17224971.29,4104605.866,91212303.24,120093625.6,130740083.1,5368373.778,21452641.19,14013844.42,23495483.78,97510626.78
319,3.193193193,35011593.44,2709059.492,40659878.52,16013532.38,38320467.58,103470.0179,140716947.7,37550287.43,17383565.66,4159549.379,91690503.79,120884305.7,131734853.6,5391663.78,21915869.19,14301736.38,23644676.33,98124691.77
320,3.203203203,35724187.98,2805189.82,41088210.49,16276458.98,38543347.08,103946.1831,141469903.8,37970926.79,17542160.03,4216048.445,92168704.34,121674985.7,132728987.3,5414953.783,22379097.19,14526091.27,23793705.52,98738756.76
321,3.213213213,36440926.79,2901766.147,41510431.14,16518412.34,38766226.57,104422.3482,142222859.9,38391566.16,17700754.39,4272991.695,92649135.25,122465665.8,133723121,5438243.786,22842325.18,14702803.52,23942734.71,99352267.83
322,3.223223223,37157665.59,2998635.649,41932181.14,16760365.7,38989106.07,104898.5134,142975816,38812205.52,17865772.78,4330322.124,93138635.53,123256345.8,134717254.7,5461533.788,23305553.18,14880750.19,24091763.91,99956315.22
323,3.233233233,37874404.4,3095505.151,42352913.94,17016427.06,39211985.57,105374.6785,143728772.1,39232844.88,18031427.99,4387902.627,93628135.81,124047025.8,135707913.2,5484823.791,23768781.18,15058696.86,24240793.1,100560551.9
324,3.243243243,38635316.11,3192374.654,42771835.35,17278285.64,39434865.06,105850.8436,144481728.2,39635804.34,18197083.19,4447378.813,94117636.09,124837705.9,136698331.7,5508113.793,24232009.18,15236643.52,24389822.29,101174506.4
325,3.253253253,39401314.15,3289244.156,43185138.97,17540144.21,39657531.93,106327.0088,145234684.3,40026610.26,18362738.4,4506854.998,94617583.51,125628385.9,137688735.1,5531403.796,24695237.18,15414590.19,24538851.49,101799957.1
326,3.263263263,40058210.36,3385572.197,43649053.55,17802002.79,39880370.57,106803.1739,145987640.4,40405118.61,18528393.61,4566318.262,95124179.33,126419066,138678868.6,5554693.799,25158465.17,15592536.85,24687880.68,102435184.2
327,3.273273273,40644147.48,3468151.616,44128469.82,18063861.37,40103209.22,107279.3391,146740596.5,40785455.91,18694048.82,4623842.821,95630775.15,127209746,139666713.1,5577983.801,25621693.17,15770483.52,24836909.87,103071276.1
328,3.283283283,41234809.64,3550731.035,44607886.09,18325719.94,40326047.86,107755.5042,147493552.6,41165793.21,18859704.03,4678900.7,96137370.97,128000426,140654179.1,5601273.804,26105325.31,15948430.18,24986208.01,103707378.9
329,3.293293293,41835134.36,3633310.454,45087302.36,18587578.52,40548886.51,108231.6693,148246508.7,41597253.85,19029298.81,4733830.417,96643966.79,128791106.1,141630556.2,5624563.806,26501135.55,16126376.85,25135837.87,104342525.5
330,3.303303303,42434176.21,3715889.873,45566670.31,18849437.09,40771725.15,108707.8345,148999464.8,42076410.56,19213463.7,4788760.134,97150562.61,129581786.1,142603318.9,5647572.665,26880950.44,16304323.52,25285467.73,104976696.9
331,3.313313313,43033011.59,3794774.305,46043646.57,19111295.67,40994563.8,109183.9996,149752420.9,42555567.27,19397628.58,4843586.94,97657158.43,130372466.2,143576160.9,5670303.004,27260848.01,16482297.05,25435097.59,105610868.2
332,3.323323323,43628281.93,3871862.935,46501736,19373154.24,41217402.44,109660.1648,150506525.2,43024829.05,19581793.47,4899937.571,98292891.83,131163146.2,144549356.7,5693033.343,27640745.58,16662202.01,25584727.45,106245060.1
333,3.333333333,44221782.86,3948951.566,46953954.6,19635012.82,41440241.09,110136.3299,151261189,43487535.28,19765958.35,4957670.275,99125525.65,131953826.3,145522580.5,5715763.681,28020643.14,16842804.88,25734357.3,106879286.2
334,3.343343343,44815325.98,4026040.196,47405602.65,19896871.4,41663079.73,110612.495,152015951.9,43948457.53,19944909.52,5015402.979,99972466.38,132744506.3,146496592.5,5738494.02,28400327.37,17027274.13,25883987.16,107517416.6
335,3.353353353,45418340.21,4110766.374,47857333.65,20158729.97,41887294.62,111088.6602,152770714.7,44406853.76,20120724.78,5073135.683,100819407.1,133535186.3,147470688,5761224.358,28779515.3,17211819.29,26033617.02,108170260.2
336,3.363363363,46048027.37,4199352.409,48309064.64,20420588.55,42124044.08,111564.8253,153525477.5,44865691.1,20293013.43,5130868.387,101666347.8,134325866.4,148446087.5,5783954.697,29158703.24,17397661.67,26183104.47,108837601.2
337,3.373373373,46678291.53,4287938.444,48760795.63,20682447.12,42360912.82,112040.9905,154280240.4,45324528.44,20460558.25,5187873.003,102496400.7,135116546.4,149421486.9,5806685.036,29537891.18,17583504.04,26332453.53,109506444.6
338,3.383383383,47334631.88,4376524.479,49212526.62,20944305.7,42597781.55,112517.1556,155035891.7,45783365.78,20628103.07,5244493.471,103323279,135907226.5,150396490.3,5829415.374,29921997.15,17769346.42,26481802.59,110175288.1
339,3.393393393,47990972.23,4465110.514,49664257.62,21220648.71,42834650.29,112993.3208,155796754.7,46261370.88,20795194.54,5301113.938,104150157.2,136697906.5,151370287.1,5852145.713,30365806.25,17955188.79,26631131.44,110843693.8
340,3.403403403,48647312.58,4553696.549,50115988.61,21501233.03,43071519.03,113469.4859,156557617.7,46749007.86,20964152.85,5357734.406,104977035.5,137488586.5,152344230.8,5874876.051,30811030.79,18141031.17,26799959.11,111511988.1
341,3.413413413,49455828.15,4642242.403,50572984.69,21781817.36,43308387.77,113945.651,157318480.7,47236629.9,21133649.95,5414354.874,105803913.8,138279266.6,153316788.8,5897606.39,31232546.16,18326873.54,26974598.16,112180282.4
342,3.423423423,50332344.04,4730904.142,51040313.89,22062401.68,43542115.87,114421.8162,158079343.7,47728751.24,21324130.46,5470997.623,106630792,139069946.6,154288881.6,5920336.729,31643500.61,18512715.92,27154095.55,112848576.7
343,3.433433433,51246587.25,4817679.677,51507643.08,22342986,43775271.38,114897.9813,158840206.7,48225156.52,21534882.43,5527669.012,107457670.3,139860626.7,155261010.5,5943067.067,32054455.06,18698558.3,27333331.6,113523986.4
344,3.443443443,52157670.78,4900438.135,51974538.64,22623570.33,44008426.89,115374.1465,159601069.7,48721452.6,21745634.4,5584340.4,108284548.6,140651306.7,156231497,5965797.406,32465409.51,18884400.67,27511824.69,114199931
345,3.453453453,53068820.6,4983196.594,52441241.03,22904154.65,44241582.4,115850.3116,160361932.7,49215933.88,21956386.37,5641011.789,109111426.8,141441986.7,157198105,5988527.745,32864312.58,19070243.05,27690317.78,114875875.5
346,3.463463463,54006458.53,5063442.891,52907225.63,23184738.97,44474737.91,116326.4767,161122766.1,49709814.36,22167138.34,5696990.365,109938305.1,142232666.8,158168316.8,6011258.083,33261740.9,19260494.26,27868810.87,115551820.1
347,3.473473473,54952549.08,5139888.837,53371173.79,23465323.29,44707893.42,116802.6419,161883448.8,50203613.97,22379193.28,5752864.519,110765183.4,143023346.8,159159562.2,6033988.422,33808303.12,19452324.71,28042245.26,116230332.7
348,3.483483483,55962085.57,5191611.471,53845427.28,23745907.62,44941048.93,117278.807,162644131.5,50696104.11,22590214.46,5808738.673,111592061.7,143814026.9,160156433.4,6056718.76,34379826.79,19644155.16,28205510.84,116909532.3
